DHI,DNI,GHI,Clearsky_DHI,Clearsky_DNI,Clearsky_GHI,Solar_Zenith_Angle,Solar_Azimuth_Angle,Temperature,Humidity,Precipitable_Water,Wind_Direction,Wind_Speed,Cloud_Type,Fill_Flag,Pressure,Date
0.0,0.0,0.0,3.0,13.0,2.0,22.0,28.0,1000.0,93.55,5.592,0.0,279.0,5.1,0.0,73.87,2014-06-13
62.0,24.0,67.0,67.0,119.0,87.0,22.0,28.0,1000.0,80.12,5.499,0.0,279.0,5.0,0.0,71.63,2014-06-13
150.0,11.0,155.0,145.0,364.0,291.0,22.0,30.0,1000.0,66.46,5.44,0.0,280.8,4.9,0.0,66.79,2014-06-13
252.0,39.0,276.0,190.0,515.0,503.0,22.0,31.0,1000.0,52.69,5.417,0.0,283.2,4.9,0.0,60.06,2014-06-13
345.0,202.0,503.0,218.0,604.0,688.0,22.0,33.0,1000.0,38.95,5.469,0.0,286.1,4.8,0.0,53.23,2014-06-13
413.0,147.0,546.0,234.0,655.0,826.0,22.0,34.0,1000.0,25.52,5.557,0.0,289.1,4.4,0.0,49.15,2014-06-13
399.0,295.0,686.0,243.0,680.0,904.0,22.0,35.0,1000.0,13.67,5.65,0.0,290.5,3.9,0.0,47.81,2014-06-13
317.0,495.0,803.0,244.0,683.0,914.0,23.0,35.0,1000.0,11.22,5.698,0.0,289.7,3.3,0.0,48.98,2014-06-13
249.0,600.0,807.0,238.0,665.0,856.0,23.0,36.0,1000.0,21.66,5.74,0.0,286.7,3.0,0.0,48.89,2014-06-13
357.0,250.0,563.0,223.0,622.0,734.0,22.0,35.0,1000.0,34.85,5.748,0.0,285.3,3.1,0.0,48.06,2014-06-13
294.0,97.0,359.0,199.0,546.0,561.0,23.0,35.0,1000.0,48.54,5.744,0.0,283.8,3.0,0.0,50.16,2014-06-13
200.0,170.0,279.0,161.0,417.0,355.0,24.0,34.0,1000.0,62.32,5.765,0.0,280.2,2.8,0.0,55.86,2014-06-13
29.0,0.0,29.0,95.0,202.0,144.0,24.0,33.0,1000.0,76.02,5.858,0.0,277.5,2.7,0.0,59.61,2014-06-13
0.0,0.0,0.0,1.0,0.0,1.0,24.0,33.0,1000.0,89.53,6.002,0.0,274.6,2.8,0.0,63.21,2014-06-13
0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,1000.0,6.172,0.0,273.5,3.1,0.0,0.0,65.1102,2014-06-13
0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.0,1000.0,6.31,0.0,273.9,3.4,0.0,0.0,68.11115,2014-06-13
0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.0,1000.0,6.392,0.0,275.8,3.8,0.0,0.0,71.47126,2014-06-13
0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,1000.0,6.422,0.0,278.3,4.2,0.0,0.0,74.21136,2014-06-13
0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,1000.0,6.385,0.0,280.4,4.4,0.0,0.0,75.7142,2014-06-13
0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,1000.0,6.287,0.0,282.5,4.4,0.0,0.0,76.07143,2014-06-14
0.0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,1000.0,6.162,0.0,284.2,4.5,0.0,0.0,75.88138,2014-06-14
0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,1000.0,6.035,0.0,283.0,4.6,0.0,0.0,75.68129,2014-06-14
0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,1000.0,5.897,0.0,281.1,4.6,0.0,0.0,75.36118,2014-06-14
0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,1000.0,5.792,0.0,280.0,4.6,0.0,0.0,75.07106,2014-06-14
0.0,0.0,0.0,4.0,15.0,3.0,22.0,28.0,1000.0,93.58,5.714,0.0,279.8,4.6,0.0,74.52,2014-06-14
69.0,78.0,83.0,66.0,118.0,87.0,22.0,28.0,1000.0,80.16,5.654,0.0,280.8,4.5,0.0,73.18,2014-06-14
161.0,60.0,185.0,145.0,363.0,289.0,22.0,29.0,1000.0,66.5,5.612,0.0,282.0,4.4,0.0,70.91,2014-06-14
190.0,514.0,501.0,190.0,514.0,501.0,22.0,30.0,1000.0,52.73,5.583,0.0,284.4,4.2,0.0,66.43,2014-06-14
199.0,603.0,668.0,218.0,603.0,687.0,22.0,31.0,1000.0,39.0,5.585,0.0,287.0,4.2,0.0,60.14,2014-06-14
239.0,612.0,791.0,234.0,655.0,825.0,21.0,33.0,1000.0,25.59,5.577,0.0,289.3,4.3,0.0,53.74,2014-06-14
321.0,549.0,855.0,243.0,680.0,904.0,21.0,34.0,1000.0,13.74,5.558,0.0,291.2,4.1,0.0,48.37,2014-06-14
374.0,91.0,464.0,244.0,684.0,915.0,22.0,36.0,1000.0,11.25,5.524,0.0,292.3,3.8,0.0,45.32,2014-06-14
391.0,59.0,446.0,238.0,666.0,857.0,22.0,37.0,1000.0,21.64,5.491,0.0,294.4,3.3,0.0,44.870000000000005,2014-06-14
370.0,42.0,405.0,224.0,623.0,736.0,22.0,36.0,1000.0,34.81,5.505,0.0,299.4,2.9,0.0,44.42,2014-06-14
297.0,112.0,372.0,200.0,547.0,562.0,22.0,36.0,1000.0,48.49,5.583,0.0,304.9,2.5,0.0,45.75,2014-06-14
206.0,214.0,306.0,161.0,418.0,356.0,23.0,35.0,1000.0,62.27,5.698,0.0,310.5,2.2,0.0,50.78,2014-06-14
104.0,70.0,121.0,95.0,203.0,145.0,24.0,34.0,1000.0,75.97,5.81,0.0,313.4,1.6,0.0,57.14,2014-06-14
0.0,0.0,0.0,1.0,0.0,1.0,24.0,32.0,1000.0,89.47,5.904,0.0,311.3,1.1,0.0,63.55,2014-06-14
0.0,0.0,0.0,0.0,0.0,0.0,25.0,32.0,1000.0,6.008,0.0,305.7,0.9,0.0,0.0,67.82102,2014-06-14
0.0,0.0,0.0,0.0,0.0,0.0,25.0,32.0,1000.0,6.108,0.0,298.5,0.8,0.0,0.0,68.47115,2014-06-14
0.0,0.0,0.0,0.0,0.0,0.0,26.0,31.0,1000.0,6.183,0.0,290.8,1.0,0.0,0.0,78.62126,2014-06-14
0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,1000.0,6.227,0.0,288.0,1.4,0.0,0.0,79.03136,2014-06-14
0.0,0.0,0.0,0.0,0.0,0.0,25.0,30.0,1000.0,6.249,0.0,288.5,2.0,0.0,0.0,75.82142,2014-06-14
0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,1000.0,6.247,0.0,291.1,2.8,0.0,0.0,75.74143,2014-06-15
0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,1000.0,6.22,0.0,294.3,3.6,0.0,0.0,75.17138,2014-06-15
0.0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,1000.0,6.155,0.0,294.4,4.0,0.0,0.0,74.19129,2014-06-15
0.0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,1000.0,6.016,0.0,293.0,4.2,0.0,0.0,73.71118,2014-06-15
0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,1000.0,5.863,0.0,291.1,4.1,0.0,0.0,73.74106,2014-06-15
0.0,0.0,0.0,4.0,18.0,3.0,23.0,28.0,1000.0,93.61,5.723,0.0,288.8,4.0,0.0,73.6,2014-06-15
31.0,0.0,31.0,66.0,117.0,86.0,23.0,29.0,1000.0,80.2,5.606,0.0,287.1,3.7,0.0,71.62,2014-06-15
165.0,88.0,201.0,144.0,362.0,289.0,23.0,30.0,1000.0,66.54,5.521,0.0,286.6,3.4,0.0,67.35,2014-06-15
229.0,418.0,482.0,190.0,514.0,501.0,22.0,31.0,1000.0,52.78,5.465,0.0,290.6,3.4,0.0,59.87,2014-06-15
241.0,522.0,647.0,218.0,603.0,686.0,21.0,32.0,1000.0,39.05,5.505,0.0,295.7,3.3,0.0,54.08,2014-06-15
234.0,655.0,825.0,234.0,655.0,825.0,21.0,33.0,1000.0,25.65,5.561,0.0,300.5,3.1,0.0,50.87,2014-06-15
243.0,679.0,903.0,243.0,679.0,903.0,22.0,34.0,1000.0,13.8,5.613,0.0,304.6,2.8,0.0,48.93,2014-06-15
300.0,520.0,810.0,244.0,683.0,914.0,22.0,35.0,1000.0,11.26,5.637,0.0,306.3,2.4,0.0,47.64,2014-06-15
238.0,665.0,856.0,238.0,665.0,856.0,23.0,36.0,1000.0,21.62,5.654,0.0,303.7,2.0,0.0,48.42,2014-06-15
283.0,467.0,667.0,224.0,622.0,735.0,23.0,35.0,1000.0,34.77,5.706,0.0,299.0,1.7,0.0,50.13,2014-06-15
200.0,546.0,562.0,200.0,546.0,562.0,23.0,35.0,1000.0,48.45,5.77,0.0,291.3,1.3,0.0,52.13,2014-06-15
161.0,418.0,356.0,161.0,418.0,356.0,24.0,34.0,1000.0,62.21,5.847,0.0,278.0,0.9,0.0,56.42,2014-06-15
104.0,135.0,137.0,96.0,203.0,145.0,26.0,33.0,1000.0,75.91,5.921,0.0,233.1,0.6,0.0,66.44,2014-06-15
0.0,0.0,0.0,1.0,0.0,1.0,25.0,31.0,1000.0,89.41,5.996,0.0,184.3,0.9,0.0,70.7,2014-06-15
0.0,0.0,0.0,0.0,0.0,0.0,23.0,32.0,1000.0,6.074,0.0,165.5,1.6,0.0,0.0,63.94102,2014-06-15
0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.0,1000.0,6.132,0.0,169.8,2.2,0.0,0.0,68.71115,2014-06-15
0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.0,1000.0,6.182,0.0,181.2,2.5,0.0,0.0,70.85126,2014-06-15
0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,1000.0,6.211,0.0,196.3,2.6,0.0,0.0,72.55136,2014-06-15
0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,1000.0,6.211,0.0,214.8,2.7,0.0,0.0,74.51142,2014-06-15
0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,1000.0,6.196,0.0,234.8,2.9,0.0,0.0,75.8143,2014-06-16
0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,1000.0,6.167,0.0,253.7,3.1,0.0,0.0,76.72138,2014-06-16
0.0,0.0,0.0,0.0,0.0,0.0,24.0,29.0,1000.0,129.9,6.124,0.0,268.6,3.3,0.0,76.72,2014-06-16
0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,1000.0,6.033,0.0,279.1,3.5,0.0,0.0,76.14118,2014-06-16
0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,1000.0,5.917,0.0,287.4,3.6,0.0,0.0,75.63106,2014-06-16
0.0,0.0,0.0,4.0,22.0,3.0,23.0,28.0,1000.0,93.65,5.784,0.0,293.7,3.8,0.0,75.16,2014-06-16
68.0,75.0,81.0,66.0,116.0,86.0,23.0,29.0,1000.0,80.24,5.653,0.0,296.9,3.6,0.0,72.29,2014-06-16
144.0,362.0,288.0,144.0,362.0,288.0,23.0,31.0,1000.0,66.59,5.543,0.0,298.3,3.5,0.0,66.02,2014-06-16
190.0,513.0,500.0,190.0,513.0,500.0,22.0,33.0,1000.0,52.83,5.461,0.0,299.5,3.6,0.0,56.67,2014-06-16
217.0,603.0,686.0,217.0,603.0,686.0,22.0,34.0,1000.0,39.11,5.44,0.0,300.9,3.6,0.0,49.19,2014-06-16
234.0,655.0,825.0,234.0,655.0,825.0,21.0,36.0,1000.0,25.71,5.425,0.0,301.5,3.3,0.0,44.6,2014-06-16
243.0,680.0,904.0,243.0,680.0,904.0,21.0,37.0,1000.0,13.87,5.401,0.0,300.1,2.9,0.0,42.1,2014-06-16
244.0,684.0,915.0,244.0,684.0,915.0,21.0,37.0,1000.0,11.28,5.364,0.0,296.5,2.5,0.0,40.89,2014-06-16
238.0,667.0,858.0,238.0,667.0,858.0,21.0,38.0,1000.0,21.59,5.323,0.0,290.0,2.1,0.0,40.58,2014-06-16
224.0,624.0,738.0,224.0,624.0,738.0,21.0,37.0,1000.0,34.73,5.284,0.0,281.1,1.6,0.0,41.12,2014-06-16
200.0,549.0,565.0,200.0,549.0,565.0,21.0,36.0,1000.0,48.4,5.218,0.0,262.0,1.1,0.0,42.79,2014-06-16
173.0,395.0,358.0,162.0,421.0,358.0,22.0,36.0,1000.0,62.16,5.192,0.0,221.2,1.0,0.0,46.26,2014-06-16
102.0,103.0,128.0,97.0,206.0,147.0,21.0,34.0,1000.0,75.86,5.199,0.0,188.6,1.5,0.0,49.69,2014-06-16
0.0,0.0,0.0,1.0,0.0,1.0,23.0,33.0,1000.0,89.36,5.23,0.0,178.2,2.2,0.0,57.36,2014-06-16
0.0,0.0,0.0,0.0,0.0,0.0,22.0,32.0,1000.0,5.28,0.0,179.1,2.6,0.0,0.0,58.44102,2014-06-16
0.0,0.0,0.0,0.0,0.0,0.0,23.0,32.0,1000.0,5.326,0.0,189.6,2.8,0.0,0.0,61.03115,2014-06-16
0.0,0.0,0.0,0.0,0.0,0.0,23.0,31.0,1000.0,5.427,0.0,207.0,3.0,0.0,0.0,63.88126,2014-06-16
0.0,0.0,0.0,0.0,0.0,0.0,23.0,31.0,1000.0,5.53,0.0,227.9,3.2,0.0,0.0,66.76136,2014-06-16
0.0,0.0,0.0,0.0,0.0,0.0,23.0,30.0,1000.0,5.632,0.0,246.4,3.8,0.0,0.0,69.06142,2014-06-16
0.0,0.0,0.0,0.0,0.0,0.0,23.0,30.0,1000.0,5.714,0.0,258.6,4.4,0.0,0.0,70.81143,2014-06-17
0.0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,1000.0,5.761,0.0,266.9,4.9,0.0,0.0,71.38138,2014-06-17
0.0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,1000.0,5.785,0.0,272.7,5.0,0.0,0.0,70.63129,2014-06-17
0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,1000.0,5.749,0.0,276.3,4.9,0.0,0.0,69.88118,2014-06-17
0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,1000.0,5.681,0.0,276.6,4.8,0.0,0.0,69.44106,2014-06-17
0.0,0.0,0.0,5.0,27.0,3.0,22.0,28.0,1000.0,93.69,5.595,0.0,274.8,4.6,0.0,69.1,2014-06-17
63.0,32.0,69.0,65.0,116.0,85.0,22.0,29.0,1000.0,80.28,5.496,0.0,272.2,4.3,0.0,67.09,2014-06-17
153.0,340.0,288.0,144.0,361.0,288.0,21.0,30.0,1000.0,66.64,5.394,0.0,269.7,4.2,0.0,61.86,2014-06-17
190.0,513.0,500.0,190.0,513.0,500.0,21.0,32.0,1000.0,52.88,5.3,0.0,269.9,4.4,0.0,53.23,2014-06-17
218.0,604.0,686.0,218.0,604.0,686.0,21.0,34.0,1000.0,39.16,5.235,0.0,271.5,4.4,0.0,47.09,2014-06-17
234.0,656.0,826.0,234.0,656.0,826.0,21.0,35.0,1000.0,25.76,5.203,0.0,273.7,4.1,0.0,43.74,2014-06-17
243.0,682.0,905.0,243.0,682.0,905.0,21.0,37.0,1000.0,13.92,5.187,0.0,276.4,3.7,0.0,41.63,2014-06-17
244.0,685.0,917.0,244.0,685.0,917.0,22.0,38.0,1000.0,11.28,5.182,0.0,279.3,3.2,0.0,40.67,2014-06-17
238.0,667.0,859.0,238.0,667.0,859.0,22.0,38.0,1000.0,21.56,5.195,0.0,281.6,2.8,0.0,41.16,2014-06-17
356.0,203.0,523.0,224.0,625.0,738.0,22.0,37.0,990.0,34.69,5.246,0.0,277.7,2.5,0.0,43.12,2014-06-17
200.0,548.0,565.0,200.0,548.0,565.0,22.0,36.0,990.0,48.35,5.41,0.0,269.5,2.3,0.0,45.44,2014-06-17
175.0,384.0,355.0,161.0,420.0,358.0,23.0,35.0,990.0,62.11,5.587,0.0,260.3,2.3,0.0,50.35,2014-06-17
92.0,34.0,101.0,96.0,206.0,147.0,25.0,34.0,1000.0,75.8,5.801,0.0,247.2,2.3,0.0,59.74,2014-06-17
0.0,0.0,0.0,1.0,0.0,1.0,25.0,33.0,1000.0,89.3,6.049,0.0,240.2,2.5,0.0,62.29,2014-06-17
0.0,0.0,0.0,0.0,0.0,0.0,25.0,33.0,1000.0,6.277,0.0,239.2,2.9,0.0,0.0,64.36102,2014-06-17
0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,1000.0,6.436,0.0,243.5,3.4,0.0,0.0,65.91114,2014-06-17
0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.0,1000.0,6.46,0.0,249.8,3.8,0.0,0.0,67.54126,2014-06-17
0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.0,1000.0,6.383,0.0,255.3,4.2,0.0,0.0,69.57136,2014-06-17
0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,1000.0,6.225,0.0,260.7,4.6,0.0,0.0,70.56142,2014-06-17
0.0,0.0,0.0,0.0,0.0,0.0,23.0,30.0,1000.0,6.015,0.0,265.9,4.7,0.0,0.0,70.75143,2014-06-18
0.0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,1000.0,5.777,0.0,269.7,4.8,0.0,0.0,70.82138,2014-06-18
0.0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,1000.0,5.553,0.0,270.8,4.7,0.0,0.0,71.52129,2014-06-18
0.0,0.0,0.0,0.0,0.0,0.0,23.0,29.0,1000.0,5.374,0.0,270.1,4.5,0.0,0.0,72.54118,2014-06-18
0.0,0.0,0.0,0.0,0.0,0.0,23.0,28.0,1000.0,5.27,0.0,268.3,4.2,0.0,0.0,73.26106,2014-06-18
0.0,0.0,0.0,6.0,32.0,4.0,23.0,28.0,1000.0,93.73,5.22,0.0,266.5,4.1,0.0,73.82,2014-06-18
66.0,58.0,76.0,65.0,115.0,85.0,23.0,29.0,1000.0,80.32,5.196,0.0,264.6,3.9,0.0,72.38,2014-06-18
158.0,294.0,275.0,144.0,361.0,287.0,23.0,30.0,1000.0,66.68,5.179,0.0,263.7,4.0,0.0,67.09,2014-06-18
270.0,242.0,416.0,190.0,514.0,499.0,22.0,32.0,1000.0,52.93,5.163,0.0,266.2,4.3,0.0,59.5,2014-06-18
271.0,457.0,626.0,217.0,604.0,686.0,22.0,33.0,1000.0,39.21,5.173,0.0,268.6,4.4,0.0,53.04,2014-06-18
247.0,620.0,806.0,234.0,656.0,825.0,22.0,35.0,1000.0,25.82,5.174,0.0,269.5,4.3,0.0,48.38,2014-06-18
289.0,531.0,805.0,243.0,682.0,905.0,21.0,35.0,1000.0,13.98,5.159,0.0,268.8,4.2,0.0,45.31,2014-06-18
260.0,576.0,825.0,244.0,685.0,917.0,21.0,36.0,1000.0,11.29,5.153,0.0,267.0,4.0,0.0,43.71,2014-06-18
253.0,581.0,794.0,238.0,667.0,859.0,22.0,36.0,1000.0,21.52,5.189,0.0,265.5,3.8,0.0,43.64,2014-06-18
224.0,625.0,738.0,224.0,625.0,738.0,22.0,36.0,990.0,34.65,5.279,0.0,261.1,3.7,0.0,44.58,2014-06-18
200.0,549.0,565.0,200.0,549.0,565.0,22.0,35.0,990.0,48.3,5.402,0.0,256.1,3.7,0.0,47.08,2014-06-18
207.0,203.0,303.0,162.0,421.0,359.0,23.0,35.0,1000.0,62.06,5.533,0.0,248.8,3.4,0.0,53.72,2014-06-18
95.0,41.0,106.0,97.0,207.0,148.0,24.0,33.0,1000.0,75.75,5.67,0.0,244.9,3.6,0.0,58.9,2014-06-18
0.0,0.0,0.0,1.0,0.0,1.0,24.0,33.0,1000.0,89.25,5.78,0.0,246.8,4.1,0.0,61.45,2014-06-18
0.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,1000.0,102.4,5.817,0.0,252.0,4.7,0.0,63.07,2014-06-18
0.0,0.0,0.0,0.0,0.0,0.0,23.0,31.0,1000.0,5.773,0.0,257.7,5.2,0.0,0.0,64.59114,2014-06-18
0.0,0.0,0.0,0.0,0.0,0.0,23.0,30.0,1000.0,5.664,0.0,260.6,5.5,0.0,0.0,66.01126,2014-06-18
0.0,0.0,0.0,0.0,0.0,0.0,22.0,30.0,1000.0,5.553,0.0,260.8,5.5,0.0,0.0,67.51135,2014-06-18
0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,1000.0,5.477,0.0,259.7,5.4,0.0,0.0,68.99142,2014-06-18
0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,1000.0,5.441,0.0,258.2,5.2,0.0,0.0,69.99143,2014-06-19
0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,1000.0,5.421,0.0,256.0,5.1,0.0,0.0,70.8138,2014-06-19
0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,1000.0,5.399,0.0,254.4,5.0,0.0,0.0,71.74129,2014-06-19
0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,1000.0,5.387,0.0,253.6,5.0,0.0,0.0,72.61118,2014-06-19
0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,1000.0,5.377,0.0,254.3,4.9,0.0,0.0,73.06106,2014-06-19
0.0,0.0,0.0,7.0,39.0,4.0,22.0,28.0,1000.0,93.77,5.362,0.0,256.4,4.8,0.0,73.29,2014-06-19
38.0,0.0,38.0,65.0,114.0,84.0,22.0,28.0,1000.0,80.37,5.34,0.0,258.9,4.6,0.0,72.04,2014-06-19
163.0,85.0,197.0,144.0,360.0,286.0,22.0,29.0,1000.0,66.73,5.325,0.0,260.6,4.3,0.0,69.4,2014-06-19
231.0,400.0,472.0,189.0,512.0,498.0,22.0,30.0,1000.0,52.98,5.329,0.0,260.8,4.3,0.0,64.6,2014-06-19
209.0,599.0,673.0,217.0,603.0,684.0,22.0,31.0,1000.0,39.27,5.329,0.0,259.7,4.4,0.0,59.16,2014-06-19
334.0,437.0,728.0,234.0,655.0,824.0,21.0,33.0,1000.0,25.87,5.327,0.0,257.3,4.4,0.0,52.72,2014-06-19
243.0,680.0,903.0,243.0,680.0,903.0,21.0,35.0,1000.0,14.02,5.312,0.0,254.9,4.4,0.0,46.97,2014-06-19
244.0,684.0,915.0,244.0,684.0,915.0,21.0,36.0,1000.0,11.28,5.291,0.0,252.0,4.4,0.0,43.38,2014-06-19
238.0,667.0,859.0,238.0,667.0,859.0,21.0,36.0,990.0,21.48,5.285,0.0,249.5,4.6,0.0,41.64,2014-06-19
224.0,625.0,738.0,224.0,625.0,738.0,21.0,36.0,990.0,34.6,5.325,0.0,247.3,4.8,0.0,40.96,2014-06-19
270.0,78.0,322.0,200.0,549.0,566.0,20.0,36.0,990.0,48.26,5.437,0.0,246.2,4.9,0.0,42.6,2014-06-19
191.0,339.0,351.0,162.0,421.0,360.0,21.0,35.0,990.0,62.01,5.574,0.0,243.1,4.6,0.0,44.24,2014-06-19
93.0,36.0,102.0,97.0,208.0,149.0,22.0,34.0,1000.0,75.7,5.711,0.0,238.7,4.3,0.0,49.92,2014-06-19
0.0,0.0,0.0,1.0,0.0,1.0,22.0,33.0,1000.0,89.19,5.819,0.0,238.4,4.5,0.0,52.46,2014-06-19
0.0,0.0,0.0,0.0,0.0,0.0,22.0,32.0,1000.0,5.879,0.0,241.7,4.8,0.0,0.0,54.22102,2014-06-19
0.0,0.0,0.0,0.0,0.0,0.0,21.0,32.0,1000.0,5.873,0.0,246.5,5.1,0.0,0.0,55.74114,2014-06-19
0.0,0.0,0.0,0.0,0.0,0.0,21.0,31.0,1000.0,5.791,0.0,251.6,5.4,0.0,0.0,57.22126,2014-06-19
0.0,0.0,0.0,0.0,0.0,0.0,21.0,30.0,1000.0,5.661,0.0,255.4,5.5,0.0,0.0,58.75135,2014-06-19
0.0,0.0,0.0,0.0,0.0,0.0,21.0,30.0,1000.0,5.522,0.0,256.8,5.5,0.0,0.0,60.81142,2014-06-19
0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,1000.0,5.411,0.0,257.9,5.5,0.0,0.0,63.04143,2014-06-20
0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,1000.0,5.344,0.0,259.0,5.3,0.0,0.0,65.53138,2014-06-20
0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,1000.0,5.274,0.0,259.3,5.0,0.0,0.0,67.57129,2014-06-20
0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,1000.0,5.219,0.0,258.6,4.8,0.0,0.0,69.38119,2014-06-20
0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,1000.0,5.138,0.0,257.0,4.7,0.0,0.0,70.52106,2014-06-20
0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,1000.0,93.81,5.027,0.0,254.2,4.5,0.0,71.28,2014-06-20
60.0,18.0,63.0,65.0,114.0,84.0,22.0,29.0,1000.0,80.42,4.905,0.0,251.9,4.3,0.0,68.93,2014-06-20
152.0,338.0,286.0,144.0,362.0,287.0,22.0,30.0,1000.0,66.78,4.805,0.0,253.0,4.4,0.0,62.78,2014-06-20
196.0,476.0,483.0,190.0,515.0,500.0,21.0,31.0,1000.0,53.03,4.742,0.0,256.6,4.5,0.0,55.96,2014-06-20
273.0,453.0,624.0,218.0,606.0,687.0,21.0,32.0,1000.0,39.32,4.732,0.0,259.1,4.4,0.0,52.16,2014-06-20
254.0,564.0,762.0,235.0,658.0,827.0,21.0,33.0,1000.0,25.92,4.781,0.0,259.6,4.0,0.0,49.13,2014-06-20
283.0,551.0,818.0,243.0,683.0,906.0,21.0,34.0,1000.0,14.07,4.881,0.0,256.6,3.7,0.0,46.8,2014-06-20
283.0,642.0,913.0,244.0,686.0,917.0,21.0,35.0,1000.0,11.27,5.023,0.0,249.5,3.4,0.0,45.76,2014-06-20
225.0,657.0,837.0,238.0,667.0,859.0,21.0,35.0,1000.0,21.44,5.19,0.0,239.4,3.2,0.0,45.73,2014-06-20
236.0,573.0,708.0,224.0,624.0,738.0,21.0,35.0,1000.0,34.55,5.363,0.0,229.9,3.2,0.0,47.11,2014-06-20
303.0,263.0,479.0,200.0,548.0,566.0,23.0,34.0,1000.0,48.21,5.544,0.0,211.8,3.0,0.0,52.71,2014-06-20
178.0,31.0,193.0,162.0,421.0,360.0,24.0,34.0,1000.0,61.96,5.712,0.0,201.0,3.3,0.0,58.04,2014-06-20
59.0,0.0,59.0,97.0,209.0,149.0,24.0,32.0,1000.0,75.65,5.875,0.0,200.2,3.7,0.0,62.76,2014-06-20
0.0,0.0,0.0,2.0,0.0,2.0,24.0,32.0,1000.0,89.14,6.066,0.0,205.1,4.1,0.0,65.79,2014-06-20
0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.0,1000.0,6.219,0.0,215.2,4.3,0.0,0.0,68.14102,2014-06-20
0.0,0.0,0.0,0.0,0.0,0.0,24.0,31.0,1000.0,6.306,0.0,228.5,4.7,0.0,0.0,69.41114,2014-06-20
0.0,0.0,0.0,0.0,0.0,0.0,24.0,30.0,1000.0,6.243,0.0,239.7,5.1,0.0,0.0,69.31126,2014-06-20
0.0,0.0,0.0,0.0,0.0,0.0,23.0,30.0,1000.0,6.017,0.0,247.7,5.3,0.0,0.0,68.51135,2014-06-20
0.0,0.0,0.0,0.0,0.0,0.0,22.0,30.0,1000.0,5.679,0.0,253.8,5.4,0.0,0.0,67.71142,2014-06-20
0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,1000.0,5.296,0.0,257.4,5.3,0.0,0.0,67.72143,2014-06-21
0.0,0.0,0.0,0.0,0.0,0.0,22.0,29.0,1000.0,4.945,0.0,258.7,5.2,0.0,0.0,68.51138,2014-06-21
0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,1000.0,130.0,4.696,0.0,259.3,5.0,0.0,69.81,2014-06-21
0.0,0.0,0.0,0.0,0.0,0.0,22.0,28.0,1000.0,4.606,0.0,259.0,4.8,0.0,0.0,70.98119,2014-06-21
